TICKER_SYMBOL,END_DATE,LDBL,LXBZBS,ZCFZL,CHZZL,ZCBCL,CHZLDZCB,CQZBSYL,YYMLL,YSL,YSZKZZL,YYSR,YYCB,YYSJJFJ,YWFY,ZCJZSS,LRZE,FLAG
979406,1,1.53071,3.24837,0.37163,2.95163,0.21875,0.36796,0.34812,0.84949,0.14705,0.50058,1054568521,710531581,7621129.01,143818429.3,2839594.58,192350630.5,0
983072,1,0.58473,3.21453,0.58395,4.30074,0.02007,0.50333,0.0452,0.98765,0.11556,0.03085,2323740475,2040409679,5543066.42,204213081.9,56013772.3,44376655.27,0
986020,1,1.92376,10.99796,0.34292,4.39891,0.17331,0.13606,0.25671,0.86375,0.20425,0.58377,854372322.7,436395105,3625008.65,330334332.3,3722987.81,185323371,0
987049,1,7.26571,4.21162,0.12128,3.54004,0.12025,0.11786,0.13474,0.97028,0.10711,0.17569,572346556.2,382302142.7,748200.32,82599991.48,1820413.62,113966510.7,0
987176,1,23.02826,1.05454,0.03291,0.75549,0.10652,0.16439,0.11011,1.6632,0.09751,0.17941,86864750.08,31944707.57,1369871.37,43495480.62,139229,18722912.14,0
988039,1,1.90756,7.61717,0.45644,2.23734,0.12724,0.21456,0.1955,0.81483,0.24348,0.43264,355556092.9,232033496.6,7571257.52,38469049.19,2174996.18,81628176.85,0
989952,1,2.01604,2.3001,0.27,4.15607,0.46689,0.39613,0.59924,0.85003,0.1562,0.14819,292951532.5,181523582.9,2255956.75,29262373.35,357136.26,80580653.32,0
992630,1,2.36936,5.38719,0.37764,2.59825,0.16021,0.13254,0.23772,1.27249,0.13868,0.60689,227625032.8,125597868.6,3366354.58,45716784.79,9759684.08,63798862.33,0
993505,1,2.94079,3.32757,0.25483,4.51431,0.05063,0.20547,0.06484,0.88927,0.14419,0.2831,1570158559,1356083739,1971059.61,118930194.1,8176437.48,88350623.41,0
999241,1,2.02196,3.12293,0.31381,2.61837,0.15438,0.27769,0.22036,0.88382,0.16625,0.43659,267058014.1,154620785.2,1514196.62,70798164.94,1380097.79,41072028.01,0
999670,1,2.21761,1.75219,0.40969,1.21406,0.05432,0.2795,0.07467,0.86934,0.16269,0.40378,917383537.6,598353699.9,5934763.56,206814660.6,10450656.15,100866860.5,0
1001540,1,1.10578,1.86455,0.51597,2.26125,0.05844,0.37901,0.08912,1.29512,0.17219,0.15035,482120871,372210587.4,1626557.95,87805779,1470890.14,43403111.28,0
1003296,1,1.18252,1.42549,0.63153,4.79884,0.06101,0.18557,0.10548,0.72235,0.25304,0.32256,5502717841,4432925528,21933020.77,732940150.6,-941405.87,358024983.7,0
1003544,1,1.66921,3.73376,0.44911,5.60855,0.16727,0.37363,0.29067,0.76085,0.1616,0.18764,5570406217,4488355996,24836821.05,642073773.7,19815525.34,398780460.5,0
1005917,1,0.80876,2.37074,0.53818,8.26214,0.15055,0.2142,0.26887,0.8808,0.15732,0.50346,1245767938,845084714.1,11798038.01,252430221.1,545604.05,142057264.2,0
1006319,1,4.09914,2.75045,0.23679,1.83692,0.07913,0.30038,0.09574,0.93849,0.13371,0.08136,851303405.2,638941180.6,4023064.7,119110906.1,3955295.86,94485647.2,0
1007466,1,2.16731,3.51058,0.4859,0.81239,0.05455,0.3901,0.06769,0.75001,0.16992,0.30456,859527070.2,499358439.4,4179807.35,209974712.5,8559469.92,159052249.1,0
1008071,1,1.2129,5.60419,0.68518,11.0801,0.19809,0.26646,0.61088,0.94762,0.11258,0.01056,3264377734,2662258820,10479433.88,412858794.6,12138932.58,184938324.8,0
1009709,1,104.66714,2.95286,0.00797,2.96215,0.08775,0.13521,0.08831,1.14173,0.14965,0.1809,425468240.7,306697569.3,2571533.32,60472775.18,-382779.58,76632439.5,0
1010793,1,2.14999,10.26195,0.35981,5.55553,0.12228,0.25495,0.19041,0.86626,0.13324,0.4107,671690714.1,555738346.4,1538068.69,55734718.36,1810132.95,56836654.5,0
1012179,1,0.70729,2.44575,0.6471,3.04568,0.05741,0.46916,0.13859,0.84844,0.18932,0.23902,2912889188,2363451711,4610143.42,390070705.9,4351091.84,162666353.5,0
1016629,1,1.55359,0.98015,0.30965,8.87529,0.04372,0.18519,0.06163,0.74336,0.05989,0.05618,2213510326,2118668710,3196253.72,82729500.03,-365970.04,61780839.49,0
1018016,1,0.75788,0.31318,0.69101,2.99111,0.03659,0.33886,0.10504,-0.12787,0.29529,0.29487,708077989.7,617438072.4,5799632.3,118258465.5,11140268.07,10764924.57,0
1020080,1,1.23244,0.87119,0.42596,8.71344,0.06778,0.16067,0.10615,1.00314,0.10802,0.10039,1305531280,910064562.1,7692299.7,355755838.8,2460254.49,46040351.51,0
1024359,1,5.45233,16.19239,0.13499,1.81289,0.09393,0.32684,0.10238,0.77348,0.18994,0.30475,848671277.7,462544086,7333626.45,225794035.5,9074649.9,153547830.8,0
1026462,1,2.15732,3.48933,0.42241,8.17792,0.06241,0.07619,0.10392,0.98039,0.04436,0.28885,4803526980,4249507087,-9875981.64,237224195.7,23965901.25,383912439.7,0
1027319,1,1.23471,0.94818,0.62064,1.71637,0.16843,0.53222,0.34266,0.72883,0.27381,0.12231,431940206.9,281434783.7,2649441.46,104675003.3,3098047.58,40228895.42,0
1037205,1,3.57477,5.1265,0.22859,2.1664,0.33101,0.27503,0.42766,1.17441,0.11119,0.15476,247100857.1,136312146.8,2083854.89,48780582.07,563057.23,78435448.42,0
1037528,1,0.79006,-6.16895,0.29569,13.66492,-0.0345,0.30672,-0.04779,0.53281,0.18171,0.04842,2653399694,2544068598,11509313.13,233211365.7,21122556.31,-113696460,0
1038392,1,12.1037,6.08608,0.06624,2.03688,0.09644,0.02319,0.10217,0.93761,0.15248,0.05544,106870485.7,24120526.19,796622.75,23550125.21,536430.82,62321508.81,0
1039559,1,0.39093,0.11812,0.83798,5.77367,0.0349,0.59457,0.11894,0.40392,0.59766,0.00033,23195895499,21335984125,64569763.27,1674293251,38406632.24,82965679.87,0
1040931,1,1.57868,6.9362,0.57339,1.9734,0.1536,0.13579,0.32302,1.20018,0.11397,0.23221,436781332,190032344.3,6487705.12,153764412.7,1616953.14,114974602.3,0
1042493,1,0.74416,0.13642,0.76799,1.87413,0.03299,0.43284,0.07199,-0.50753,-0.18086,0.30989,1217812459,943997844.7,5237257.95,284619892.6,6870626.19,11430248.73,0
1044188,1,1.58117,1.21079,0.50274,5.08352,0.05444,0.14844,0.07838,1.15943,0.20724,0.13546,2571150905,2017390955,18443314.06,371361275,42661614.32,165028374.7,0
1044654,1,1.13487,1.67892,0.45838,2.00985,0.09184,0.33334,0.16024,0.83242,0.17402,0.22143,4090954666,2799532146,35857012.54,763935053.8,-1554339.56,496426510.4,0
1047033,1,1.02534,1.03108,0.69384,2.27838,0.05788,0.44347,0.13703,1.0677,0.2071,0.16682,25799966511,21927369351,25439257.04,3044726522,98185950.29,1076614923,0
1047928,1,0.36766,-5.60925,0.84326,10.13885,-0.07335,0.23195,-0.41698,0.68416,-0.01497,0.13692,2359247813,2371315657,8456059.61,353815617.4,29619018.09,-297091112.2,0
1050124,1,0.93741,3.02545,0.61263,3.78937,0.09315,0.29476,0.22638,0.92658,0.11206,0.31475,531112948.3,410828094.4,1502051.18,71282964.19,3374651.04,46674079.93,0
1053713,1,1.0747,1.82303,0.3155,2.05865,0.0832,0.64092,0.12076,0.76177,0.23085,0.01949,13748383878,8338019404,1466795134,3136535687,6488197.69,1015744181,0
1058314,1,0.83774,-0.48597,0.60954,2.32672,0.00883,0.30649,0.01428,0.3538,-0.30138,0.35675,3129893522,2484781900,14925056.63,831454616,44746398.67,-90986458.01,0
1060623,1,2.1116,0.27862,0.52646,0.91738,0.01997,0.31015,0.0299,0.58367,0.9112,0.38043,8368755810,7135140350,59713338.73,1556208063,-345511698.9,155502254.6,0
1071504,1,1.1058,-0.6956,0.71513,7.21891,0.00446,0.14107,0.01342,0.11201,0.13179,0.25055,3539046826,3335195356,8466926.53,476826969.7,43212323.96,-45244846.03,0
1072740,1,4.03357,29.16626,0.29221,0.45418,0.24043,0.24457,0.29136,0.90103,0.12415,0.30468,163064948.8,24652857.11,2516805.86,62186869.13,2579488.18,73173261.82,0
1074171,1,7.87982,4.25798,0.13231,2.26772,0.17897,0.08311,0.19944,1.08915,0.13682,0.0331,211349829.2,77620541.59,1594825.3,73217146.77,419268.46,73812080.05,0
1075034,1,4.68201,1.02177,0.41007,3.78108,0.04842,0.45699,0.06094,0.74533,0.29893,0.10515,8557803841,8083074795,40581115.41,344617526.3,103976888.7,119023287.7,0
1075839,1,0.84286,0.4227,0.76382,4.68797,0.03366,0.59196,0.09116,1.08305,0.08762,0.01276,36848878694,35043495457,36121075.23,1550837504,19647088.6,237516486.9,0
1082613,1,3.18478,5.30797,0.31396,3.54988,0.20207,0.1544,0.26644,0.86696,0.1507,0.17443,612381422.1,382946692.5,3761873.81,73273215.95,1207164.11,154414788.8,0
1084937,1,5.03501,1.89401,0.16261,2.04517,0.10678,0.16785,0.12439,0.86191,0.16227,0.08307,365359516.9,234619485.6,1990812.17,64999835.59,595506.59,66972322.64,0
1087133,1,0.79771,0.47002,0.61682,3.73936,0.04361,0.25416,0.07518,1.34537,0.01189,0.18667,1122921747,938044851.1,1599510.09,245961896.4,-57570356.97,41077164.39,0
1099034,1,1.56257,22.17217,0.19419,13.47579,0.01962,0.6492,0.02248,0.9073,0.106,0.01735,1175389136,1067022915,3337061.17,90324814.03,3450129.6,11529527.67,0
1099213,1,0.5494,0.58541,0.57105,3.86286,0.07231,0.34141,0.13553,1.21105,0.19203,0.04153,7780383314,6325102790,37115742.18,1131464184,5468312.64,499646414.7,0
1100441,1,2.13648,0.68054,0.35061,4.12095,0.0381,0.26125,0.05842,1.23264,0.25518,0.39244,968406448.5,838220789.7,2267746.57,116014870.3,2134603.44,16166302.29,0
1102339,1,1.41258,0.99874,0.63678,1.2191,0.05086,0.42537,0.07801,1.01306,0.26597,0.04618,1997645390,1562829988,116827242.5,224239961.7,-1510342.04,155831101.8,0
1103553,1,1.62911,4.44501,0.42347,5.97418,0.15802,0.24268,0.25625,0.89386,0.14186,0.49072,666879476.1,491417267.2,3606427.84,103200902.2,1433566.22,70019799.04,0
1110565,1,3.77134,38.72732,0.23078,0.97855,0.06227,0.31549,0.079,0.86899,0.19512,0.21086,221118869.3,142577381,1669974.59,37903306.02,6770804.44,35094699.22,0
1111131,1,0.76146,0.20222,0.60554,6.15901,0.03671,0.28219,0.06015,-0.92942,0.46796,0.25098,9743049747,8492312743,36995729.84,1298330744,-1636556,101685266.7,0
1113729,1,5.36583,7.63649,0.11478,2.43822,0.00818,0.18058,0.00924,0.94243,0.05506,0.15194,313637218,216627754.2,1959080.98,86719507.38,2778831.89,5799491.96,0
1114489,1,4.74992,3.87885,0.29747,3.6692,0.13347,0.15081,0.16074,0.8953,0.15072,0.13491,274889691.4,202366874.4,2705723.43,27078561.18,-21201.32,48172648.2,0
1117117,1,3.44523,42.95265,0.20345,2.7294,0.02779,0.16813,0.0345,0.99885,0.09662,0.17668,825753012.7,598253308.1,3979231.29,155186868.8,25933941.92,52841300.58,0
1117490,1,0.94802,0.65621,0.50868,1.68913,0.01746,0.55783,0.03175,-7.27109,0.08626,0.17485,1849879920,1512828713,9424789.97,312964028.4,13517858.59,26028588.28,0
1118496,1,4.61598,3.71944,0.14927,1.67207,0.0618,0.38226,0.07085,2.83461,0.04076,0.06508,903157003.3,752181493,6141954.6,106826103.4,6015906.27,97265515.24,0
1120271,1,1.3297,20.95302,0.57329,4.44594,0.10337,0.2627,0.20336,0.89675,0.13124,0.20428,573387897.9,462239555.9,1554717.68,51596243.9,137289.82,59724023.58,0
1122079,1,2.03223,2.67972,0.44058,2.30998,0.32495,0.27281,0.58087,0.86939,0.14509,0.34476,766170531.5,479210392.4,7311684.32,79762586.58,2253632.46,200978823.5,0
1126683,1,2.56173,1.43855,0.24131,1.67336,0.44072,0.2508,0.5809,0.83196,0.13488,0.20119,1801526695,836329578.6,18586012.46,239014430.3,5960130.42,838089693.1,0
1129223,1,1.62107,4.01956,0.47602,2.24418,0.11962,0.40078,0.18594,0.7944,0.19519,0.1787,14085822577,9868402564,104232981.3,2352757367,164856851.6,1817526276,0
1129580,1,3.98133,3.3709,0.13148,2.3517,0.12155,0.37393,0.13872,0.9107,0.14857,0.18295,965382340.4,670813034.5,7449893.22,146679385.6,5455016.34,145093558.6,0
1132337,1,0.82198,2.05927,0.65521,2.59071,0.06672,0.4653,0.17107,0.89263,0.19698,0.08632,7241324765,6229609954,17648205.77,540191182,43551882.9,462927997.3,0
1133137,1,1.59787,3.45351,0.3709,1.29915,0.0895,0.27873,0.13742,0.89637,0.1419,0.23726,901167343.1,568303664,5683304.39,134912677.6,6934247,195459763,0
1133457,1,1.21648,2.54557,0.70256,2.45375,0.1069,0.28733,0.32765,0.54667,0.11749,0.0846,19907077075,15670770649,137698423,2519127053,96208556.94,2081571516,0
1135498,1,0.76305,-0.86479,0.94543,4.11328,0.00195,0.28005,0.0242,0.61365,0.04463,0.47252,222414962.2,184070798.3,744302.35,59478016.26,3969651.5,-2842084.03,0
1135720,1,0.92667,1.77621,0.53756,2.38997,0.06096,0.42406,0.09685,0.69247,0.2637,0.1895,3119381262,2206392034,18504794.76,684719823.9,-1910599.4,247219804.2,0
1136701,1,1.04603,1.04607,0.66438,2.01368,0.03143,0.22054,0.09326,1.18386,0.10694,0.16424,1274931376,1016937171,12603165.2,340650853.4,19541616.29,53060414.79,0
1138823,1,2.6631,2.95765,0.27552,2.00994,0.45582,0.12477,0.56785,0.87934,0.14898,0.03233,178154992.4,26025353.3,2540631.54,84023614.31,446134.22,67286530.48,0
1139153,1,2.17669,7.72791,0.23619,2.29601,0.11488,0.47543,0.15039,0.95758,0.2333,0.14489,1026673081,652025351.9,25116849.96,254933363.9,199086.03,118206191.5,0
1144175,1,1.1065,1.00431,0.64122,1.92482,0.13053,0.29663,0.24011,0.91121,0.16089,0.3558,403067762.6,279005391.5,2581633.64,60191238.17,3009049.8,63287710.78,0
1144900,1,2.14957,4.89483,0.26494,5.72876,0.15703,0.31434,0.21363,0.88088,0.14252,0.20159,382620166,288023905.1,1402937.63,57561017.65,-14419.08,36619335.39,0
1145258,1,6.10287,7.29587,0.15506,1.36908,0.28314,0.20163,0.3351,1.09909,0.12112,0.17136,90755572.24,38267580.59,1029074.15,22282442.93,157657.69,36479337.22,0
1148273,1,1.3982,0.67992,0.64785,2.38658,0.03913,0.29057,0.07054,0.97209,0.28238,0.3024,6385857016,5236543338,15618285.7,900791571.2,30733585.77,192071901.8,0
1148617,1,9.76167,14.94143,0.07817,2.69367,0.21848,0.07944,0.23665,0.85324,0.12612,0.28823,6203074355,1158081671,106254304.6,3485345706,2519769.29,1478531746,0
1148645,1,0.74621,0.24605,0.78889,4.29759,0.0457,0.30859,0.08624,0.31537,0.37179,0.0607,19279979584,16445613633,39557990.94,2515133583,89163652.1,319081516.4,0
1149643,1,2.21263,0.81862,0.41635,3.32412,0.06408,0.07764,0.07599,9.9074,-0.07122,0.21277,169062898.8,106448596.5,1059457.15,57242708.66,483430.91,34292126.92,0
1153502,1,1.67823,3.78533,0.53478,1.22769,0.14504,0.24617,0.25154,0.92252,0.1429,0.36516,296015100.4,149702304.5,3314048.74,66371119.9,7096934.23,79979424.07,0
1159423,1,3.03121,8.19507,0.31348,1.26899,0.13933,0.42046,0.1795,0.97068,0.1515,0.25227,1319075626,876213503.5,6416505.89,162376412.3,15672258.65,300617502.5,0
1162478,1,2.36343,0.92731,0.30957,3.76308,0.0254,0.32131,0.03665,1.11079,0.13746,0.15529,1927976736,1679248674,8206529.25,219840634.6,2516426.13,23392459.8,0
1163120,1,0.95503,0.27435,0.85404,5.48854,0.01435,0.13949,0.07472,-0.11576,0,0.52969,1208216305,1075974601,2488133.29,156317205.4,18970414.61,5628967.32,0
1165233,1,1.34102,0.23486,0.73379,0.61872,0.0535,0.88654,0.08943,-0.6746,0.00081,0.01759,458931928.5,400287325.5,3445719.77,101444615.6,5458001.14,13785945.32,0
1165331,1,1.51857,0.40337,0.53786,2.71294,0.0385,0.40345,0.05061,2.46239,0.02643,0.1141,3721659589,3213850170,2277545.32,434471300.2,37306682.32,89428730.64,0
1165728,1,1.64003,3.48008,0.56283,5.39909,0.07556,0.17842,0.12053,0.8013,0.17165,0.09241,58311713430,46287777067,272444023.7,7225749006,231173894.4,4608745761,0
1166435,1,1.87134,3.13709,0.39572,3.24632,0.08726,0.25734,0.13788,2.13435,0.20017,0.2832,3168995664,2512436479,14094748.83,411791260.1,114300881.6,289662714.1,0
1175183,1,1.47209,0.96984,0.77335,0.27066,0.07537,0.81125,0.17997,0.62022,0.29641,0.00305,5044285256,3704851713,351119507.3,326515214,19014093.77,731851249.2,0
1177581,1,0.77502,0.49931,0.49292,5.41672,0.02354,0.42172,0.0397,1.15964,-0.03709,0.07284,75329000000,66929000000,194000000,6231000000,1866000000,728000000,0
1181162,1,2.1412,54.65271,0.38701,1.28995,0.15991,0.39525,0.26026,0.85409,0.16244,0.23488,466727883.4,280309913.1,3311095.98,78441677.7,2115612.82,104573730.9,0
1182674,1,0.72828,-2.71125,0.63501,0.52723,-0.0498,0.55736,-0.09867,0.82794,-0.04006,0.1799,335799587.5,285454251.7,1400526.74,187291408.5,70461379.66,-212475583.2,0
1185637,1,1.03497,1.38615,0.59029,4.31195,0.07451,0.26481,0.17772,0.51208,0.22485,0.3233,5632824126,4573660455,22416955.72,796438025.9,6589170.8,288445451.2,0
1188084,1,1.2236,1.56798,0.54214,1.94632,0.06017,0.18165,0.09895,0.78809,0.20209,0.11674,1018483619,588666089.2,11898821.67,361322106.4,5608733.95,127548283.7,0
1190591,1,1.386,1.87923,0.37365,1.17169,0.15308,0.45824,0.23177,1.00384,0.24592,0.22495,211004590.1,117217183.2,1769273.36,51960125.31,5239464.78,46350735.23,0
1198592,1,1.23099,2.26644,0.44501,5.93115,0.18176,0.21786,0.31553,0.95571,0.10459,0.42838,497274499.1,356689972.3,2429997.39,81207236.55,1098656.71,66712481.09,0
1205206,1,2.39287,6.01048,0.19163,1.99029,0.14217,0.22866,0.16765,1.11776,0.26028,0.02834,1027001034,606882922,65442951.51,69656166.72,-187876.27,446940720.8,0
1215579,1,5.14282,2.36346,0.15991,5.79841,0.09886,0.19047,0.11684,1.31921,0.12789,0.20623,3437220266,3005932061,16459662.44,330253734.1,9845613.8,238954936.6,0
1217283,1,2.96293,3.37364,0.34332,2.25438,0.17029,0.14567,0.23965,1.26428,0.14413,0.32412,172989378.6,90414375.44,1675781.57,48681607.97,3668544.23,42172362.9,0
1217367,1,1.64089,5.74801,0.46614,7.0396,0.1539,0.1652,0.27901,0.86754,0.16001,0.4005,2236077015,1340245765,18842032.91,661604293,12219485.74,205342480.2,0
1221599,1,0.73911,2.71952,0.5509,17.80369,0.12434,0.16111,0.2628,1.38637,0.05308,0.53312,708417441.5,601062521.4,2545759.34,72055220.69,102603.53,48920144.95,0
1222606,1,1.68287,0.04033,0.42598,7.27408,0.02876,0.15367,0.03956,-3.49287,0.05053,0.22806,3021515327,2664841840,10004403.13,356490410.4,16993444.26,5785777.27,0
1222972,1,1.08206,2.60389,0.69126,3.13019,0.16337,0.24094,0.33294,0.92615,0.14518,0.53179,283981006,186780863.7,579471.25,45936512.95,1723727.37,53046241.62,0
1230252,1,7.89884,11.15415,0.14242,4.02338,0.14701,0.26357,0.16447,0.8657,0.14564,0.09444,1374699726,1145644869,18232386.93,36678273.03,3404038.5,173771090,0
1231430,1,7.25521,2.61254,0.09144,5.62198,0.03789,0.21379,0.0417,0.59683,0.08909,0.15746,1324972284,1212198137,7107828.89,62056337.6,1983216.47,41656711.89,0
1233831,1,1.58593,2.99919,0.49119,8.02082,0.07061,0.10718,0.13793,0.81868,0.16507,0.32869,1124402354,964700562.6,2436196.37,80568714.53,2430046.56,76769627.25,0
1234445,1,1.34496,4.24348,0.43635,4.81995,0.12478,0.06707,0.2008,0.96815,0.13244,0.47356,2230302868,565011105.9,35185469.6,1321778781,2255974.79,346583627.4,0
1235768,1,1.25646,1.3382,0.60922,4.63998,0.07837,0.25317,0.19707,0.6452,0.11145,0.19158,6710000404,5659038199,22234452.9,712617739.3,72963315.12,285502772.4,0
1238437,1,3.07924,13.22606,0.27152,1.62942,0.2872,0.40728,0.38186,0.96941,0.13724,0.18825,247729000,137328300,1488100,40149600,4360900,72390200,0
1238882,1,0.70611,1.18281,0.48061,5.71786,0.06293,0.36158,0.07981,1.19952,0.16469,0.14832,2058298734,1904717290,13126761.64,238563556.7,14436373.78,210248203.6,0
1241747,1,2.46404,6.07765,0.25378,4.82199,0.02518,0.16776,0.03339,1.5268,0.0729,0.35519,1895273112,1462587419,10160336.16,345449114.1,37550252.35,64537369.43,0
1243285,1,1.26786,0.50671,0.74431,14.80697,0.05673,0.06191,0.13167,-0.19257,0.38345,0.13224,4399004527,3824087873,29844087.47,756281028.9,41025232.6,110274999.8,0
1246192,1,2.07908,-4.20037,0.4542,2.15211,-0.04698,0.28714,-0.05997,0.94547,0.02303,0.04008,800879979.3,772154808.5,1576357.52,179547169.6,30113475.84,-171110386.1,0
1247874,1,3.43106,3.63949,0.23189,2.08431,0.02973,0.13935,0.03847,0.86388,0.12304,0.42155,460616368.7,335068403.1,2851881.51,81663363.73,15111951.53,34542183.05,0
1251220,1,1.65411,5.0367,0.57583,1.46352,0.12457,0.22039,0.29367,0.87228,0.13782,0.38498,337790943.3,179886693.5,4817827.35,87160912.73,7415099.41,60854381.45,0
1254216,1,0.67555,0.14037,0.67095,9.38891,0.01937,0.17433,0.04554,0.3007,0.03246,0.21241,5874481647,5453379977,17029668.46,414030487.7,5808198.86,20468405.75,0
1257862,1,5.26207,10.96102,0.16134,2.62362,0.26315,0.14968,0.31164,1.08772,0.09486,0.35738,864310925.5,400702018.1,10314629.58,199634565.6,3607212.89,300490434.6,0
1260921,1,1.21161,0.82709,0.6227,6.95483,0.04566,0.18517,0.08401,0.81992,0.15854,0.32626,6621619554,5787266431,10083561.15,717791334.3,3988870.87,167960890.6,0
1264577,1,0.55076,0.05854,0.73054,3.38703,0.02502,0.50132,0.07058,0.77131,0.40666,0.01222,1.10E+11,1.01E+11,116498395.3,9371912483,47432715.49,231110466.5,0
1265952,1,4.9698,1.64441,0.28711,5.16768,0.11261,0.19264,0.12752,0.85128,0.17193,0.03773,2777861343,1730908912,22669599.51,853581532.8,3216268.68,209544399,0
1267577,1,2.43529,4.49997,0.29103,7.21311,0.03977,0.19159,0.04879,0.43403,0.23246,0.19747,2664864918,2300172233,3261493.62,267568234.9,3012388.77,120312422.3,0
1273541,1,11.49347,6.6525,0.06284,1.04226,0.05618,0.20514,0.05901,0.91759,0.15305,0.3288,151237401.9,80170170.62,313843.89,35887313.67,3852010.38,33262502.22,0
1276642,1,9.73087,1.61917,0.08114,0.9082,0.18555,0.28969,0.20194,0.84811,0.19802,0.05757,1378831198,527813792.5,13389822.51,546869430.6,31826490.37,291450331.8,0
1281129,1,3.82076,3.03491,0.20023,4.46832,0.16856,0.16241,0.19643,0.91303,0.14575,0.00968,846216441.5,510956318.3,10398890.75,171104053.5,1861.06,164644065.8,0
1286799,1,0.93646,1.19828,0.65986,7.14924,0.06298,0.24727,0.12697,0.9301,0.18541,0.26337,8021863964,6988555847,21344573.71,820004158.6,13683847.94,287528923.8,0
1286992,1,1.56968,1.88987,0.49733,3.53901,0.11233,0.20146,0.18066,1.04924,0.18559,0.38374,1652456137,1103361514,15184211.07,353558961.3,26285001.29,191504967,0
1290527,1,5.51647,4.07792,0.12612,2.69818,0.11419,0.25288,0.12595,1.03944,0.1341,0.27743,642097814.6,393918360.5,3165803.64,156524123.5,3699809.46,102734826.6,0
1291629,1,1.05207,-4.90833,0.59512,1.65399,-0.08756,0.32791,-0.20249,0.77228,0.08313,0.22261,744178854.9,652194111.8,3144847.01,200872730.4,139769478.6,-221447837,0
1296971,1,2.09597,4.04653,0.30247,2.41947,0.13638,0.15043,0.18117,1.08485,0.08861,0.38611,855861097.8,446118807.1,6188122.41,213259873,13247309.34,258661968.4,0
1299232,1,2.33342,0.89241,0.32189,1.61393,0.03726,0.36836,0.05495,0.5132,0.63347,0.17924,651186454.9,401980943.7,4321061.5,221973669,11090226.02,15818019.51,0
1304725,1,2.12061,4.6642,0.31432,5.78091,0.01793,0.06667,0.02591,0.58675,0.47006,0.4547,269464494.1,176397006.2,5695511.58,75799064.05,3344704.92,10344196.95,0
1306784,1,1.38489,5.05928,0.25808,1.40031,0.07667,0.68835,0.08917,0.27274,0.34296,0.07036,569175769,355582157.2,7427306.15,84487814.35,14300327.73,121665403.7,0
1309291,1,4.59005,3.28542,0.14625,6.53128,0.05574,0.08049,0.06029,0.99211,0.12803,0.15102,585872264.6,396957180,3338605.01,76947852.66,16167507.45,93137844.35,0
1313257,1,2.6776,1.20909,0.31866,1.61555,0.11924,0.18344,0.16537,0.63428,0.35857,0.02251,2080618955,706569329.5,317422401.8,857574054.2,1232239.61,208314394.7,0
1313796,1,1.62632,1.93506,0.49304,1.96615,0.05952,0.35026,0.10045,0.86663,0.13128,0.47394,2432474181,1726356866,16075011.23,535820036.6,16604536.01,148468270.8,0
1314031,1,8.15442,2.62787,0.09239,2.2819,0.29339,0.17688,0.31861,0.89915,0.14267,0.22434,194537815,94711290.88,2245858.05,23004395.95,910018.57,77259482.96,0
1314777,1,1.49122,0.59932,0.58172,7.30358,0.05124,0.25205,0.08871,0.8667,0.08052,0.37434,2729705511,2539069997,3032395.25,161790337.3,1930064.97,42047871.52,0
1317989,1,4.87676,3.94363,0.17431,1.81055,0.12114,0.23916,0.14099,0.84086,0.15837,0.20095,356319766.8,202242060.6,522718.1,88753207.62,2838802.85,65724472.61,0
1325335,1,1.07198,0.30376,0.45786,1.28143,0.04615,0.34985,0.07717,2.20027,0.17224,0.27454,1652102182,1332104560,8326108.8,283084275.8,10386991.29,74152042.12,0
1326532,1,1.29476,4.83482,0.67212,9.35897,0.13282,0.14025,0.35208,0.67581,0.1731,0.08784,86605646350,64660313751,433437234.4,15740030230,217407065.5,6723649125,0
1328536,1,2.63766,3.31402,0.23007,5.83076,0.10435,0.22911,0.1322,0.80653,0.16892,0.19608,3639750975,2755334199,12005590.1,611572775.5,7979965.14,297543691.9,0
1329529,1,1.68515,3.7229,0.28638,8.26366,0.2343,0.1326,0.30481,0.85645,0.16607,0.1224,534338596.3,280196358.6,5378471.22,129204309.7,1449279.04,121157977.2,0
1329889,1,0.84286,-4.05733,0.44434,2.57515,-0.03805,0.52389,-0.06251,0.80242,0.15141,0.08261,495640696.5,476315886,0,44035228.5,32441512.79,-54065949.43,0
1336105,1,1.63734,-3.78127,0.52654,4.836,-0.01593,0.23527,-0.02652,0.53544,0.14641,0.4561,2735049453,2482992691,7014355.47,337162575.1,11457556.15,-72297434.3,0
1336271,1,1.7049,5.16899,0.26493,5.15379,0.16344,0.14869,0.21272,0.87819,0.14733,0.41597,1097352514,683092203.1,2013370.35,107294744.4,11459361.18,309062969.9,0
1339220,1,1.35385,0.16765,0.40281,1.02907,0.02107,0.59689,0.03304,-4.00906,0.09978,0.13073,2372563130,1985879005,1006219.42,402000460.5,-7476799.61,19929418.11,0
1339816,1,1.61333,5.05316,0.37156,0.23607,0.07823,0.11511,0.12399,0.76751,0.19964,1.66536,1425081312,1028349243,8666872.13,184511797.9,18252580.13,186086706.3,1
1346405,1,6.08352,0.95415,0.07684,1.4784,0.03128,0.3318,0.03354,1.60223,0.08594,0.3008,216341369.4,175036027.2,665754.29,31772881.93,3694013.17,13286449.33,0
1350121,1,0.9609,0.98615,0.68513,4.80987,0.06266,0.27671,0.13538,0.83668,0.25982,0.2975,6477666652,5201559236,70711110.97,953501661.5,56702485.01,235545690.1,0
